[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8255
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334610.8255
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8297
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334610.8297
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8339
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334610.8339
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8380
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334610.8380
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8422
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334610.8422
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8464
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.07 1627334610.8464
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8505
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.07 1627334610.8505
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8547
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.07 1627334610.8547
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8588
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.07 1627334610.8588
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8630
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.07 1627334610.8630
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8672
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.07 1627334610.8672
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8713
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.07 1627334610.8713
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8755
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.07 1627334610.8755
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8797
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.8797
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8838
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.8838
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8880
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.8880
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8922
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.8922
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.8963
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.8963
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9005
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9005
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9047
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9047
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9088
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9088
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9130
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9130
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9172
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9172
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9213
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9213
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9255
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9255
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9297
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9297
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9338
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9338
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9380
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9380
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9421
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9421
[0] 0x0000    7.638   15.126    7.282:   122.01     1.14   -86.75 1627334610.9463
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9463
[0] 0x0000    7.638   15.126    7.282:   122.04     1.14   -86.75 1627334610.9505
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9505
[0] 0x0000    7.638   15.126    7.282:   122.04     1.14   -86.75 1627334610.9546
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9546
[0] 0x0000    7.638   15.126    7.282:   122.04     1.14   -86.75 1627334610.9588
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9588
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9630
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9630
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9671
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9671
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9713
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9713
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9755
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9755
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9796
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9796
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9838
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9838
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9880
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9880
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9921
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9921
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334610.9963
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334610.9963
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0005
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334611.0005
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0046
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334611.0046
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0088
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334611.0088
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0129
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334611.0129
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0171
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334611.0171
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0213
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334611.0213
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0254
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334611.0254
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0296
[1] 0x0000    7.545   16.906    7.000:   103.12     6.75    19.07 1627334611.0296
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0338
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0338
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0379
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0379
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0421
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0421
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0463
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0463
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0504
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0504
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0546
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0546
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0588
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0588
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0629
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0629
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0671
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0671
[0] 0x0000    7.638   15.126    7.277:   122.04     1.14   -86.75 1627334611.0713
[1] 0x0000    7.545   16.906    7.000:   103.12     6.77    19.07 1627334611.0713
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.0754
[1] 0x0000    7.541   16.910    7.000:   103.14     6.77    19.07 1627334611.0754
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.0796
[1] 0x0000    7.541   16.910    7.000:   103.14     6.77    19.07 1627334611.0796
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.0838
[1] 0x0000    7.541   16.910    7.000:   103.14     6.77    19.07 1627334611.0838
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.0879
[1] 0x0000    7.541   16.910    7.000:   103.14     6.77    19.07 1627334611.0879
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.0921
[1] 0x0000    7.541   16.910    7.000:   103.14     6.77    19.07 1627334611.0921
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.0962
[1] 0x0000    7.541   16.910    7.000:   103.14     6.77    19.07 1627334611.0962
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1004
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1004
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1046
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1046
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1087
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1087
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1129
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1129
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1171
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1171
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1212
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1212
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1254
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1254
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1296
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1296
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1337
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1337
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1379
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1379
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1421
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1421
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1462
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1462
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1504
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.1504
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1546
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.07 1627334611.1546
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1587
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.07 1627334611.1587
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1629
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.1629
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1670
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.1670
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1712
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.1712
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.1754
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.1754
[0] 0x0000    7.633   15.126    7.277:   122.04     1.16   -86.75 1627334611.1795
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.1795
[0] 0x0000    7.633   15.126    7.277:   122.04     1.16   -86.75 1627334611.1837
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.1837
[0] 0x0000    7.633   15.126    7.277:   122.04     1.16   -86.75 1627334611.1879
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.1879
[0] 0x0000    7.633   15.126    7.277:   122.04     1.16   -86.75 1627334611.1920
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.1920
[0] 0x0000    7.633   15.126    7.277:   122.04     1.16   -86.75 1627334611.1962
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.1962
[0] 0x0000    7.633   15.126    7.277:   122.04     1.16   -86.75 1627334611.2004
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2004
[0] 0x0000    7.633   15.126    7.277:   122.04     1.16   -86.75 1627334611.2045
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2045
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2087
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2087
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2129
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2129
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2170
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2170
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2212
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2212
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2254
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2254
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2295
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2295
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2337
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2337
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2379
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2379
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2420
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2420
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2462
[1] 0x0000    7.541   16.906    7.000:   103.12     6.75    19.05 1627334611.2462
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2503
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.2503
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2545
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.2545
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2587
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.2587
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2628
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.2628
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2670
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.2670
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2712
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.2712
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2753
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.2753
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2795
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.2795
[0] 0x0000    7.638   15.126    7.277:   122.04     1.16   -86.75 1627334611.2837
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.2837
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.2878
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.2878
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.2920
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.2920
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.2962
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.2962
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3003
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3003
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3045
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3045
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3087
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3087
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3128
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3128
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3170
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3170
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3211
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3211
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3253
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3253
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3295
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3295
[0] 0x0000    7.638   15.130    7.277:   122.04     1.16   -86.75 1627334611.3336
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3336
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3378
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3378
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3420
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3420
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3461
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3461
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3503
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3503
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3545
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3545
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3586
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3586
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3628
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3628
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3670
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3670
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3711
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3711
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3753
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3753
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3795
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.07 1627334611.3795
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3836
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.05 1627334611.3836
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3878
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.05 1627334611.3878
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3920
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.05 1627334611.3920
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.3961
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.05 1627334611.3961
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4003
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.05 1627334611.4003
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4044
[1] 0x0000    7.541   16.906    7.000:   103.14     6.77    19.05 1627334611.4044
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4086
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4086
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4128
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4128
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4169
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4169
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4211
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4211
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4253
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4253
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4294
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4294
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4336
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4336
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4378
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4378
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4419
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4419
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4461
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4461
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4503
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4503
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4544
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4544
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4586
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4586
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4628
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4628
[0] 0x0000    7.633   15.130    7.277:   122.04     1.16   -86.75 1627334611.4669
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4669
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.4711
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4711
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.4752
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4752
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.4794
[1] 0x0000    7.541   16.906    7.000:   103.14     6.75    19.05 1627334611.4794
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.4836
[1] 0x0000    7.541   16.910    7.000:   103.14     6.75    19.05 1627334611.4836
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.4877
[1] 0x0000    7.541   16.910    7.000:   103.14     6.75    19.05 1627334611.4877
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.4919
[1] 0x0000    7.541   16.910    7.000:   103.14     6.75    19.05 1627334611.4919
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.4961
[1] 0x0000    7.541   16.910    7.000:   103.14     6.75    19.05 1627334611.4961
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.5002
[1] 0x0000    7.541   16.910    7.000:   103.14     6.77    19.05 1627334611.5002
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.5044
[1] 0x0000    7.541   16.910    7.000:   103.14     6.77    19.05 1627334611.5044
[0] 0x0000    7.633   15.130    7.277:   122.06     1.16   -86.75 1627334611.5086
